label,sentence1,sentence2
0,机采成分血对身体有什么影响吗,什么人可以参加献血
0,既然是无偿献血，用血时为什么要收费,血小板为什么会输注无效
1,是谁第一个发现了血型,谁发现了红细胞
0,献血前是吃饱了去，还是空腹呢,让职工上班时间献血，单位的损失不是太大了吗
0,一名健康的公民一生可以捐献多少全血,献血后为什么手臂会出现淤血
1,红细胞为什么有时候需要冻存,红细胞为什么需要冻存
0,A型血易感新冠肺炎,怎样处理单采血小板献血者偶发的缺钙症状
0,为什么要保管好《无偿献血证》,捐献造血干细胞有报酬吗
0,我害怕献血怎么办,为什么血液的颜色有差别
0,目前临床输血进展如何,如何决定输血速度
0,哪一年ABO血型系统正式命名的,献血能喝咖啡吗
0,献血会不会感染上疾病,高度近视者为何不能献血
1,血型有好坏之分吗,血型有好坏之分吗
0,女性献血者生理期间能否献血,我为什么不能献血
1,是谁第一个发现了血型,第一个发现血型的是谁
0,HIV(人类免疫缺陷病毒抗体)的检测意义是什么,我很怕痛，献血会痛吗
0,报名后是否可以随时改变捐献造血干细胞的决定,献血后要进补吗
0,"我献出的血液,采供血机构会如何处理",献血丢失的血液需要多久能恢复？需要“静养”、“进补”吗
0,献血后血液多长时间能恢复,体育锻炼热衷者能参加献血吗
1,成分献血是什么概念,成分献血是什么概念
1,是谁第一个将人血输给人的,是谁开创了直接输血法
0,如何采集造血干细胞,一名健康的公民一生可以捐献多少全血
0,献血后血液多长时间能恢复,采血量不足的血液为何不能输注给患者
1,输过血的人可以献血吗,输过血的人可以献血吗
1,父母的血型与子女的血型有什么关系,父母的血型与子女的血型有什么关系
0,献血后血液多长时间能恢复,为什么献血前有的人心里感到紧张
0,人体的血液是如何循环的,新冠肺炎疫情常态化防控怎么做
1,人体血容量究竟是怎么算出来的,人体血容量的计算方法
0,患者因严重冷凝集素而引起配血困难怎么办,国家制定《献血法》的目的是什么
0,血液检测后可用和不可用的血液去向,献血丢失的血液需要多久能恢复？需要“静养”、“进补”吗
0,输注红细胞时应该注意什么,血型是怎样遗传的
1,献血丢失的血液需要多久能恢复？需要“静养”、“进补”吗,献血后多久能恢复
0,献血能降血脂,每次献血献少点好吗
0,女性献血者生理期间能否献血,输血能成为埃博拉病毒感染者的新希望吗
0,捐献造血干细胞有报酬吗,是谁第一个将人血输给人的
1,输血是 越“新鲜”越好吗,输入的血液越新鲜越好吗
1,O型全血是万能血吗,O型血是不是万能血
1,按压针眼的三大忌,按压针眼需要注意哪三件事
0,如何决定输血速度,献血前不能吃豆浆牛奶鸡蛋咸菜，这些“经验”是怎么来的
0,献血后会不会头晕,你接种的新冠病毒疫苗是哪种？间隔多久能献血？一文告诉你
0,母婴哪些血型会发生新生儿溶血症,胎儿也有血型吗
0,采血量不足的血液为何不能输注给患者,为什么无偿献血，但输血却要收费
0,捐献单采血小板的程序是怎样的,平常还要体育锻炼怎么办
0,您知道血型工作者已经为您做了哪些工作吗,Rh阴性患者如何输血
0,凝血过程中需要钙离子吗,孕妇为什么要做血型鉴定
0,血液为什么是咸的,献血能喝咖啡吗
0,按压针眼的三大忌,采血袋中最常用的抗凝剂是什么
0,空腹献血者为什么偶尔可出现低血糖性昏厥,红细胞为什么有时候需要冻存
0,捐献成分血会不会感染疾病,为什么要推行机采成分血
1,宝宝的性格遗传谁多一些呢,孩子的性格是遗传父亲还是母亲多点
1,献血会不会上瘾,献血回上瘾吗
1,为什么无偿献血，但输血却要收费,“无偿献血，有偿使用”是这样的吗
0,献血后如何按压针眼,献血的8种好处，您知道多少
0,献血后如何按压针眼,人体的血液是如何循环的
1,机采血浆是如何操作的,机采血浆是如何操作的
0,捐献成分血会不会感染疾病,输血为什么有风险
0,献全血好还是血小板好？献血的10个小纠结，一次解决,献血后补充哪种食物才能快速恢复元气
1,空腹献血者为什么偶尔可出现低血糖性昏厥,不吃饭为什么容易出现低血糖性昏厥
0,如何预防输血相关移植物抗宿主病（TA-GVHD）,健康者在多大年龄适合捐献造血干细胞_标准如何
0,采血方式有哪几种,献血对身体有害吗
0,献血前应该喝糖水还是盐水,为什么艾滋病病毒抗体（HIV抗体）阳性不能献血
0,输注红细胞时应该注意什么,哪一年ABO血型系统正式命名的
1,病人大出血时，输血应注意什么,病人大出血时，输血应注意什么
0,为什么吸毒者被列为献血高危人群,献血会不会上瘾
0,输血为什么有风险,感冒是否可以献血
0,在采血车内献血，血液质量有保证吗,为什么无偿献血，但输血却要收费
0,捐献后的血液需要低温保存吗,血液检测后可用和不可用的血液去向
0,为什么血液的颜色有差别,自体输血适合您吗
1,Rh（－）属稀有血型吗,Rh（-）血型很稀有吗
0,为什么直系亲属间输血并不安全,为什么献血针眼处有时会淤青
1,A型血易感新冠肺炎,A型血是更容易感染新冠肺炎吗
1,哪一年ABO血型系统正式命名的,ABO血型命名时间
1,机采成分血对身体有什么影响吗,机采成分血对身体有何影响
0,为什么献血针眼处有时会淤青,人体内有哪些造血器官
0,为什么临床输血常用枸橼酸盐作抗凝剂,献血时紧张怎么办
1,为什么献血需核对身份证,忘带身份证可以献血吗
0,怎样配合医生进行输血,人体内有哪些造血器官
0,血液可以买卖么?如买卖血液会受到何种处罚,献血后如何保护针眼
1,为什么纹身、打耳洞一年内不能献血,刚纹身可以献血吗
1,我献出的血液，采供血机构会如何处理,我献出的血液，采供血机构会如何处理
0,如何预防输血相关移植物抗宿主病（TA-GVHD）,AB血型的人怎样选择美食
1,献血影响健康吗,献血是否影响健康
1,人体内有哪些造血器官,人体内有哪些造血器官
0,怎样配合医生进行输血,O血型人容易生哪些病
0,献血后检测不合格是否就表示献血者患有疾病,献血能降血脂
1,Rh（－）属稀有血型吗,Rh（－）属稀有血型吗
0,健康者在多大年龄适合捐献造血干细胞_标准如何,胎儿也有血型吗
0,为什么献血使用的针头比一般的粗,为什么血压不合格不能献血
0,对献血反应该如何处理,感冒是否可以献血
0,怎样成为一名捐献造血干细胞志愿者,最近生过病怎么办
1,亲属间输血安全吗,亲友间可以输血吗
0,Rh（－）属稀有血型吗,对献血反应该如何处理
0,血液流出体外为什么会凝固,献血中出现低血糖性昏厥该如何处理
0,红细胞为什么有时候需要冻存,血型有好坏之分吗
0,献血后如何按压针眼,输血是治疗贫血最有效的方法吗
0,Rh（－）属稀有血型吗,国家有关无偿献血的表彰及献血者的权利有哪些
1,血液的用途有哪些,血液有什么用
0,银屑病患者可以献血吗,捐机采成分血和捐献全血有区别吗
0,宝宝的性格遗传谁多一些呢,捐机采成分血对身体有什么影响吗
0,献血后补充哪种食物才能快速恢复元气,献血后要进补吗
1,在亲子鉴定中首先应考虑什么系统,在亲子鉴定中首先应考虑什么系统
0,捐献造血干细胞对健康有影响吗,如果贫血怎么还可以献血吧
0,红细胞在4度条件下为什么不能永久保存,血液黏稠度高怎么办
0,血型能改变吗,熊猫血会遗传吗 熊猫血怎么遗传
0,献血中出现低血糖性昏厥该如何处理,血液流出体外为什么会凝固
1,母婴哪些血型会发生新生儿溶血症,新生儿溶血症发生血型有哪些
0,你接种的新冠病毒疫苗是哪种？间隔多久能献血？一文告诉你,让职工上班时间献血，单位的损失不是太大了吗
0,《中华人民共和国献血法》是何时通过、何时实施的,感冒是否可以献血
0,献血后如何保护针眼,宝宝的性格遗传谁多一些呢
1,贮存式自身输血的临床应用哪些,贮存式自身输血有哪些应用例子
0,输血是 越“新鲜”越好吗,国际社会公认的“无偿献血者”的概念是什么
1,献血前不能吃豆浆牛奶鸡蛋咸菜，这些“经验”是怎么来的,献血前不能吃豆浆牛奶鸡蛋咸菜的经验怎么来的
0,贮存式自身输血要注意哪些问题,为什么“受血者”要在受血五年后再献血
0,你的血型暗藏什么致命疾病,你接种的新冠病毒疫苗是哪种？间隔多久能献血？一文告诉你
0,宝宝的性格遗传谁多一些呢,人体内有哪些造血器官
0,为什么献血时要携带有效身份证件,第VIII因子浓缩剂与冷沉淀在适应症方面有什么区别
1,为什么血压不合格不能献血,血压偏高，为什么不能献血
0,想献血但勇气不够怎么办,血型是怎样遗传的
1,捐血的时候容易被传染疾病吗,献血会被传染疾病吗
0,采血袋中最常用的抗凝剂是什么,献血中出现低血糖性昏厥该如何处理
0,为什么少数人会发生献血反应,人的血型会改变吗
0,冷沉淀外观是怎样的,献血前是吃饱了去，还是空腹呢
0,血清弱D表型孕产妇应视为RhD阴性吗,红细胞是怎样携带氧气的
0,如何决定输血量,输血浆也需要血型相同吗
0,为什么献血针眼处有时会淤青,Rh阴性患者如何输血
0,血液检验报告单上的“两对半”啥意思,献血后如何按压针眼
1,血压是怎样形成的,血压是怎样形成的
0,血型能变吗,为什么无偿献血，但输血却要收费
1,捐献造血干细胞对健康有影响吗,捐献造血干细胞对健康有怎样的影响
0,Rh阴性患者如何输血,我献出的血液，采供血机构会不会拿去卖掉呢
0,HIV(人类免疫缺陷病毒抗体)的检测意义是什么,采血方式有哪几种
0,广州血液中心是什么机构,对献血反应该如何处理
1,血液的主要组成成分有哪些,血液的主要组成成分有哪些
0,患过肝炎怎么办,献血前是吃饱了去，还是空腹呢
1,国家制定《献血法》的目的是什么,国家制定《献血法》的目的是什么
1,献血后会贫血吗,献血会导致贫血吗
0,白细胞是怎样排除异己的,献血前应做哪些准备
0,不知道献血码怎么查询献血记录,人的血液是从哪儿产生的
0,国家制定《献血法》的目的是什么,志愿者报名登记后，是否马上就要捐献造血干细胞
0,捐机采成分血对身体有什么影响吗,献血中出现低血糖性昏厥该如何处理
0,如何预防献血中出现低血糖性昏厥,捐献造血干细胞对健康有影响吗
0,Rh阴性血与Rh阳性血相比，在采集、制备和储存一样吗,输血可以引起哪些疾病
0,献血后血液多长时间能恢复,为什么需要献血
0,为什么还要填写捐献者的两位不同住址的亲属或朋友的姓名和联系方式,血液的主要功能有哪些
0,大姨妈来了为什么不能献血,为什么有的人献血后会头晕
0,我献出的血液，采供血机构会不会拿去卖掉呢,输血为什么有风险
