text,class,label
献血量及献血间隔,['检验岗'],"[0, 0, 0, 0, 1, 0, 0]"
献血间隔,"['采血护士岗', '体检医师岗', '血源管理岗']","[1, 0, 0, 0, 0, 1, 1]"
瓶中，用血浆稀释至刻度，配成亚甲蓝浓度为1.0μmol/L的亚甲蓝标准品。取3mL固相提取柱，置于固相提取装置上，取6mL甲醇活化，加入6mL标准品，提取亚甲蓝；用30%甲醇6mL清洗，随后用含1％乙,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
生物实验室生物安全通用准则》中的规定。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
用AL方式表示质控规则，“A”代表质控测定值个数，“L”是从正态统计量得到的质控界限。例如，13S质控规则指一个质控结果超出了均值加减3倍标准差界限。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
用于男性献血者血比重检查的硫酸铜溶液比重，在20℃时应为1.0520，允许误差为±0.0005。用于女性献血者血比重检查的硫酸铜溶液比重，在20℃时应为1.0510，允许误差为±0.0005。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
由于以上方法学原理的不同，方法确认的原则也不同。依据当今国际公认的一些法规和指南，本附录提供了血站血液检测实验室常规使用的检测方法确认的原则和步骤，诣在提高血液检测实验室对检测方法确认的一致性和效率，确保检测方法变化的过程得到有效控制。帮助用户满足文件和法规的要求。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
甲蓝和绝大部分白细胞，即得病毒灭活血浆。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
疫情报告,"['检验岗', '血源管理岗']","[0, 0, 0, 0, 1, 1, 0]"
的质控品10～20天，收集至少20个质控数据，对数据进行离群值检验，剔除超过±3s以外的数据，计算临时均值及标准差，以此控制此后一个月的室内质控情况。一个月结束后，汇集当月所有质控数据，计算所有在控数据积累的质控均值和标准差，以此控制下一个月的室内质控情况。重复以上操作三到五个月，最终汇集前20个数据和三到五个月的质控数据，计算积累的质控均值和标准差，以此作为常规均值和标准差，控制以后的试验过程，直至质控品批号更换。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
的预期值和实测值存在较大偏倚。可以舍去某组数据，重新进行回归计算。如果缩小范围后，b和a能够满足要求，即说明缩小的浓度范围即是实际的检测范围。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
皮肤、巩膜无黄染。皮肤无创面感染，无大面积皮肤病,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
监测脉搏和血压；,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
目	录,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
相关设施,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
神经刺激。因血肿压迫神经所致，表现为与血肿部位相关的神经放射痛和/或感觉异常，但血肿可不明显。疼痛并不是在穿刺进针时即刻发生，而是在穿刺后一段时间，当血肿达到足够大时才出现。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
神经损伤。采血针进针或拔针时损伤神经，在穿刺进针或拔针时立刻发生放射性剧烈疼痛，常伴有感觉异常。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
神经系统疾病患者，如脑血管病、脑炎、脑外伤后遗症、癫痫等，以及有惊厥病史或反复晕厥发作者。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
离开献血椅之前；,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
离开献血现场之前；,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
离开献血现场后出现头晕等不适时。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
空气栓塞。较大量空气通过单采设备或者破漏管路进入静脉系统所致，是单采的罕见不良反应。主要表现有胸部不适、呼吸困难、心动过速、低血压甚至休克。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
符合健康检查要求的多次献血者主动要求再次献血的，年龄可延长至60周岁。地方法规有规定的，按照地方法规执行。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
符合性＝100%[(a+d)/n],['其他'],"[0, 0, 1, 0, 0, 0, 0]"
第一部分献血前应知内容,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
第三部分献血者登记表,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
第二部分献血前健康征询（请以“√”表示）,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
精密量取15mL血样放入三角烧瓶中，依次加入蒸馏水75mL、16.5%钨酸钠溶液6mL、0.5mol/LH2SO47.5mL，用力振摇。待红细胞完全破坏后，使用定量滤纸进行过滤。取过滤后的上清液按表,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
精神疾病患者，如抑郁症、躁狂症、精神分裂症、癒病等。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
红细胞比容（HCT):≥0.36;,['检验岗'],"[0, 0, 0, 0, 1, 0, 0]"
经过健康检查适合献血的献血者进入血液采集环节。血液采集包括全血、单采血小板和单采粒细胞等血液成分。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
经采取现场处置措施后仍未恢复或好转时，将献血者送医院进一步诊治。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
给排水,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
绝大多数情况下，献血是安全的，但个别人偶尔可能出现如头晕、出冷汗、穿刺部位青紫、血肿、疼痛等不适，极个别可交为严重的鲜血反应，如晕厥。巨萃厥。医务人员应当对献血反应及时进行处置，献血者应遵照献血前和献血后注意事项，以减低成血反应的发生概率,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
编制献血辅导材料，其主要内容包括：,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
而未考虑两方法检测结果一致的情况。当n很大，两方法一致率较高，不一致结果数量较小，即使McNemarx2检验具有统计学意义，但实际意义往往不大。通常适用于b+c≥40。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
"肌肉收缩和舒张活动（applied muscle tension, AMT）",['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
肌腱损伤。采血针刺伤肌腱，在采血针进针时立即出现的局部非放射性剧痛。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
胞扣。如采用酶标仪进行结果的自动判读，微板振荡器重悬条件需经过预确认。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
能力验证活动：直接参加权威机构组织的能力验证活动，能力验证的成绩可以证明新的检测方法检测结果的准确性。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
良性肿瘤∶妇科良性肿瘤、体表良性肿瘤手术治疗后未满1年者。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
艾滋病病毒(HIV)检测：符合相关要求。,['检验岗'],"[0, 0, 0, 0, 1, 0, 0]"
若b+c＜25，应采用精确概率法检验。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
若多台仪器（相同品牌和型号）检测同一个项目，应对每一台仪器的性能进行确认比较。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
范围,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
菌操作。取样对血液质量没有构成影响的，取样后的合格血液可以发放使用。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
"血压∶12.0 kPa（90 mmHg）≤收缩压<18.7kPa（140mmHg）;8.0 kPa（60 mmHg）≤舒张压<12.0kPa（90 mmHg）;脉压差∶≥30 mmHg/4.0kPa。7.4 脉搏∶60 次/min～100 次/min,高度耐力的运动员≥50次/min，节律整齐。",['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
血型检测应在检测日在检测仪器的第一架标本中包含血型鉴定质控品，控制实验的有效性，质控品检测结果与预期结果完全一致为实验有效。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
血型检测：ABO和RhD血型正确定型。,['检验岗'],"[0, 0, 0, 0, 1, 0, 0]"
血型检测：ABO血型（正定型）。,['检验岗'],"[0, 0, 0, 0, 1, 0, 0]"
血栓性静脉炎。与血栓相关的静脉炎症，表现为穿刺部位附近沿血管走向的局部红肿热痛，触痛明显。发生在浅静脉的血栓性静脉炎，表现为皮下有红色条索状物硬结，触痛明显。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
血浆比重：1.027,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
血液检测,['检验岗'],"[0, 0, 0, 0, 1, 0, 0]"
血液检测方法的确认,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
血液系统疾病患者，如贫血（缺铁性贫血、巨幼红细胞贫血治愈者除外）、真性红细胞增多症、粒细胞缺乏症、白血病、淋巴瘤及各种出、凝血性疾病。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
血液质量控制检查方法,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
血液采集时应同时留取供血液检测的标本，检测标本应满足检测要求并进行丙氨酸氨基转移酶检测、血型检测、输血相关传染病标志物血清学和核酸检测以及国家和省级卫生健康行政部门规定的地方性、时限性输血相关传染病标志物检测。按照既定规则进行结果判定、报告发放。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
血滴在硫酸铜溶液中部悬浮10-15秒后下沉于瓶底，表明血液比重等于硫酸铜溶液比重，血红蛋白含量符合献血标准；3）血滴悬浮在硫酸铜溶液上部，15秒时不下沉，表明血液比重小于硫酸铜溶液比重，血红蛋白含量不符合献血标准。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
血热合时应保留注满全血的导管至少35cm。单采血小板和单采粒细胞应保留注满血浆的导管至少15cm。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
血站对献血者及其捐献的血液进行强制性血液检测，包括输血相关传染病病原学标志物检测、血型血清学检测和酶学检测。方法学包括ELISA法、CLIA法、TMA、PCR法、凝集法、速率法等，以及用于献血者采血前检查的快速诊断试验。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
血站将遵照国家规定对献血者血液进行经血传播疾病的检测，检测合格的血液将用于临床，不合格血液将按照国家规定处置。血液检测结果不合格仅表明捐献的血液不符合国家血液标准的要求，不作为感染或疾病的诊断依据。,['检验岗'],"[0, 0, 0, 0, 1, 0, 0]"
"血站工作人员应在献血前对献血者履行书面告知义务,并取得献血者签字的知情同意书。",['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
血站技术操作规程,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
血站血液检测主要包括用于血清学抗体或抗原检测的ELISA或CLIA试验，用于HBV/HCV/HIVDNA或RNA检测的NAT试验，以及ALT酶学试验。ELISA或CLIA试验的室内质控通常采用试剂盒阴阳性对照、弱阳性质控品实时监控试验的有效性，同时采用弱阳性质控品和Levey-Jennings质控图监控试验的稳定性。ALT作为定量试验通常采用Levey-Jennings质控图监控ALT试验的精密性和有效性。NAT试验以及其它定性试验可选择适当浓度的质控物，采用定性检测结果合格即判为在控的方法。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
血红蛋白(Hb)测定∶男≥120g/L;女≥115g/L.如采用硫酸铜法∶男≥1.0520，女≥1.0510,['检验岗'],"[0, 0, 0, 0, 1, 0, 0]"
血肿（瘀斑）。因血液从血管穿刺处流出并在皮下软组织中淤积所致。如存在明显肿胀，即为血肿。如不存在明显肿胀，即为瘀斑。主要表现有皮肤瘀斑、变色，肿胀及局部疼痛，随着血肿体积增大，出现肿胀，肿胀压迫周围组织，压迫强度取决于血肿的大小和周围组织的疏松程度。压迫神经时可导致神经症状，如放射至前臂和手的疼痛以及血肿周围的刺痛。血液淤积于前臂前侧深部的肌肉和肌腱组织之间形成的血肿，初期难以被发现，血肿增大时，压迫强度加重，常出现神经刺激、骨筋膜室综合征等症状。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
血袋标签确认方法,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
表1	SI值表,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
表5-1血液储存与运输要求,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
表6-1	血液质量控制检查项目,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
表A-1	配制比重1.1000硫酸铜溶液需用蒸镏水的容量,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
表A-2	硫酸铜应用标准液配制,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
表B-1	试验方法结果与诊断结果的2×2四格表,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
表B－2	两方法结果和诊断结果的三项比较,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
表F.18.1.4	甘油残留量测定,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
被血液或组织污染的器材致伤或污染伤口以及施行纹身术后未满1年者。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
计算4?x，4??y,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
计算?x',['其他'],"[0, 0, 1, 0, 0, 0, 0]"
计算?x'???xi,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
计算?x???xi,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
计算E??i	j,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
计算Eij＝∣yij-xij∣，i为标本序号1～40，j为重复结果序号1或2。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
计算sa,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
计算sb,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
计算sy.x?,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
计算ta?	，????n??2,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
计算tb?	，????n??2,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
设置献血者休息区，使献血者在献血后能够在休息区休息并接受观察。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
试剂,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
该方法只需连续测定3次，即可对第3次检验结果进行检验和控制。具体计算方法如下。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
诱发因素,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
请献血者仔细阅读、理解并如实回答献血健康征询问题（见附录I），医护人员给予必要的指导和沟通。对于突发性传染病或者地区性疫情出现等情况，需依据卫生行政部门发布的指导意见适时增加健康征询内容。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
请献血者在知情同意书上签名，表明献血者已正确理解并如实回答献血前健康征询问题，自主、自由地决定是否献血。符合健康检查要求的献血者，由献血者自主决定是否献血和选择献血量。献血者同意献血后，引导其进入血液采集环节。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
质量控制项目的具体试验方法见附录F。6.2.5	检查结果分析与利用,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
质量标准：30～32次/分（进口采血秤见生产厂商说明书）。检查方法：开启采血秤混匀器后，使用秒表计时，观察1分钟内混匀器摇动次数，摇动一个循环为一次。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
质量标准：储血设备的温度应在规定范围内，各储血设备的储存温度见下表。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
过敏性疾病及反复发作过敏患者，如经常性尊麻疹等、支气管哮喘、药物过敏等。单纯性尊麻疹不在急性发作期间可献血。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
迟发型出血。在献血者离开献血场所，解除穿刺部位的按压或包扎绷带之后，穿刺部位重新自发性出血。其原因可能是按压部位不正确或按压时间不够长，或者献血者手臂用力或举重物所致。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
选用便于改变献血者体位的献血椅（床）。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
通常采用配对设计四格表x2检验和Kappa检验评价两个定性检测方法性能的差异或一致性。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
通过观察、询问和问卷等方式来评估献血者是否存在害怕甚至恐惧采血的紧张状态。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
通风，应避免气流流向导致的污染和避免污染气流在实验室之间或与其他区域之间串通而造成交叉污染。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
